country,unit,window_start,observation,rain_lag,train_frac,structure,params,true_a_temp,true_a_rain,true_beta_0,a_temp_hat,a_temp_se,a_rain_hat,a_rain_se,beta_0_hat,beta_0_se
BOLIVIA,PANDO,2018-12-02,poisson,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.174348,2.499781,2.855698,0.314473,0.1571,0.278024,0.324491
BOLIVIA,PANDO,2018-12-02,poisson,3,0.75,hostvector,central,1.0,0.3,0.174348,1.937408,2.713512,0.215601,0.160028,0.288465,0.322879
BOLIVIA,PANDO,2018-12-02,poisson,3,0.75,hostvector,alt,1.0,0.3,0.174348,2.516885,3.340554,0.291062,0.201396,0.285063,0.389728
BOLIVIA,PANDO,2018-12-02,poisson,3,0.75,seir,central,1.0,0.3,0.174348,1.970491,3.012486,0.148356,0.153195,0.629142,0.790214
BOLIVIA,PANDO,2018-12-02,poisson,3,0.75,seir,alt,1.0,0.3,0.174348,1.989551,3.329875,0.152251,0.157889,0.792245,1.099971
BOLIVIA,PANDO,2018-12-02,poisson,3,0.75,hostvector_tempmort,central,1.0,0.3,0.174348,1.90981,2.707324,0.2108,0.159424,0.286381,0.319898
BOLIVIA,PANDO,2018-12-02,poisson,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.174348,2.49265,3.335427,0.286129,0.200716,0.283418,0.386971
BOLIVIA,PANDO,2018-12-02,poisson,5,1.0,hostvector,central,1.0,0.3,0.174348,0.938289,2.149934,0.151262,0.116048,0.20665,0.186065
BOLIVIA,PANDO,2018-12-02,poisson,5,1.0,hostvector,alt,1.0,0.3,0.174348,1.115263,2.580917,0.192606,0.145749,0.177695,0.19113
BOLIVIA,PANDO,2018-12-02,poisson,5,1.0,seir,central,1.0,0.3,0.174348,1.144335,2.459325,0.119837,0.111608,0.471249,0.487134
BOLIVIA,PANDO,2018-12-02,poisson,5,1.0,seir,alt,1.0,0.3,0.174348,1.155495,2.714737,0.127265,0.116182,0.590692,0.673848
BOLIVIA,PANDO,2018-12-02,poisson,5,1.0,hostvector_tempmort,central,1.0,0.3,0.174348,0.922562,2.146027,0.148173,0.115436,0.205779,0.184971
BOLIVIA,PANDO,2018-12-02,poisson,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.174348,1.105301,2.578365,0.189581,0.145077,0.177378,0.190638
BOLIVIA,PANDO,2018-12-02,poisson,5,0.75,hostvector,central,1.0,0.3,0.174348,1.081922,2.54963,0.113049,0.150763,0.224675,0.241759
BOLIVIA,PANDO,2018-12-02,poisson,5,0.75,hostvector,alt,1.0,0.3,0.174348,1.275258,3.049437,0.145957,0.181772,0.195591,0.250291
BOLIVIA,PANDO,2018-12-02,poisson,5,0.75,seir,central,1.0,0.3,0.174348,1.434647,2.958805,0.07025,0.157534,0.54702,0.687259
BOLIVIA,PANDO,2018-12-02,poisson,5,0.75,seir,alt,1.0,0.3,0.174348,1.429337,3.255996,0.078929,0.163139,0.679795,0.938225
BOLIVIA,PANDO,2018-12-02,poisson,5,0.75,hostvector_tempmort,central,1.0,0.3,0.174348,1.069006,2.545135,0.109216,0.150206,0.224086,0.240763
BOLIVIA,PANDO,2018-12-02,poisson,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.174348,1.264306,3.045609,0.142401,0.181164,0.195209,0.249545
BOLIVIA,PANDO,2018-12-02,poisson,7,1.0,hostvector,central,1.0,0.3,0.174348,1.288347,2.189587,0.172411,0.112742,0.249254,0.232115
BOLIVIA,PANDO,2018-12-02,poisson,7,1.0,hostvector,alt,1.0,0.3,0.174348,1.678827,2.692345,0.213461,0.137516,0.237519,0.271738
BOLIVIA,PANDO,2018-12-02,poisson,7,1.0,seir,central,1.0,0.3,0.174348,1.47592,2.484134,0.159574,0.119896,0.55796,0.587855
BOLIVIA,PANDO,2018-12-02,poisson,7,1.0,seir,alt,1.0,0.3,0.174348,1.633273,2.766519,0.177107,0.126739,0.744663,0.873355
BOLIVIA,PANDO,2018-12-02,poisson,7,1.0,hostvector_tempmort,central,1.0,0.3,0.174348,1.266826,2.185043,0.169299,0.112331,0.247379,0.229896
BOLIVIA,PANDO,2018-12-02,poisson,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.174348,1.66197,2.688078,0.210609,0.137094,0.236191,0.269805
BOLIVIA,PANDO,2018-12-02,poisson,7,0.75,hostvector,central,1.0,0.3,0.174348,1.360412,2.576686,0.144619,0.145391,0.259166,0.284566
BOLIVIA,PANDO,2018-12-02,poisson,7,0.75,hostvector,alt,1.0,0.3,0.174348,1.760133,3.149681,0.178867,0.170916,0.248571,0.333261
BOLIVIA,PANDO,2018-12-02,poisson,7,0.75,seir,central,1.0,0.3,0.174348,1.599306,2.948069,0.125322,0.167195,0.592133,0.741938
BOLIVIA,PANDO,2018-12-02,poisson,7,0.75,seir,alt,1.0,0.3,0.174348,1.709834,3.267228,0.147381,0.174778,0.77355,1.072843
BOLIVIA,PANDO,2018-12-02,poisson,7,0.75,hostvector_tempmort,central,1.0,0.3,0.174348,1.340559,2.571276,0.140853,0.145119,0.257437,0.282087
BOLIVIA,PANDO,2018-12-02,poisson,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.174348,1.741901,3.143955,0.175597,0.170608,0.24705,0.330636
ARGENTINA,ARGENTINA,2013-12-29,nb,3,1.0,hostvector,central,1.0,0.3,0.427918,0.0,0.914487,0.262077,0.105218,0.235643,0.123277
ARGENTINA,ARGENTINA,2013-12-29,nb,3,1.0,hostvector,alt,1.0,0.3,0.427918,3e-06,0.887733,0.308145,0.117092,0.196445,0.099701
ARGENTINA,ARGENTINA,2013-12-29,nb,3,1.0,seir,central,1.0,0.3,0.427918,9e-06,1.181984,0.496011,0.155301,0.725509,0.48886
ARGENTINA,ARGENTINA,2013-12-29,nb,3,1.0,seir,alt,1.0,0.3,0.427918,5.332694,2.757534,0.229942,0.30013,4.254706,4.883819
ARGENTINA,ARGENTINA,2013-12-29,nb,3,1.0,hostvector_tempmort,central,1.0,0.3,0.427918,0.0,0.717071,0.257308,0.08516,0.236464,0.096771
ARGENTINA,ARGENTINA,2013-12-29,nb,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.427918,0.0,0.589986,0.304042,0.083129,0.197194,0.066718
ARGENTINA,ARGENTINA,2013-12-29,nb,3,0.75,hostvector,central,1.0,0.3,0.427918,0.0,0.023761,0.262065,0.049306,0.235644,0.009531
ARGENTINA,ARGENTINA,2013-12-29,nb,3,0.75,hostvector,alt,1.0,0.3,0.427918,1.4e-05,1.028497,0.308063,0.136612,0.196445,0.115556
ARGENTINA,ARGENTINA,2013-12-29,nb,3,0.75,seir,central,1.0,0.3,0.427918,9e-06,1.647695,0.496009,0.21164,0.725509,0.680798
ARGENTINA,ARGENTINA,2013-12-29,nb,3,0.75,seir,alt,1.0,0.3,0.427918,5.333529,3.299961,0.230075,0.358866,4.25671,5.842756
ARGENTINA,ARGENTINA,2013-12-29,nb,3,0.75,hostvector_tempmort,central,1.0,0.3,0.427918,0.0,1.196454,0.25731,0.140853,0.236464,0.161347
ARGENTINA,ARGENTINA,2013-12-29,nb,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.427918,1e-06,2.370138,0.304043,0.301258,0.197194,0.266703
ARGENTINA,ARGENTINA,2013-12-29,nb,5,1.0,hostvector,central,1.0,0.3,0.427918,1.734628,0.817845,-0.593376,0.188147,0.153887,0.15704
ARGENTINA,ARGENTINA,2013-12-29,nb,5,1.0,hostvector,alt,1.0,0.3,0.427918,2e-06,0.601277,0.841474,0.104477,0.33531,0.138972
ARGENTINA,ARGENTINA,2013-12-29,nb,5,1.0,seir,central,1.0,0.3,0.427918,1.399745,1.087777,-0.570295,0.182323,0.271586,0.139824
ARGENTINA,ARGENTINA,2013-12-29,nb,5,1.0,seir,alt,1.0,0.3,0.427918,1.381808,1.651783,-0.681995,0.267591,0.33092,0.200149
ARGENTINA,ARGENTINA,2013-12-29,nb,5,1.0,hostvector_tempmort,central,1.0,0.3,0.427918,1.183028,0.729695,-0.636753,0.185941,0.109201,0.132378
ARGENTINA,ARGENTINA,2013-12-29,nb,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.427918,0.0,0.045031,0.85331,0.016552,0.339615,0.016383
ARGENTINA,ARGENTINA,2013-12-29,nb,5,0.75,hostvector,central,1.0,0.3,0.427918,1.734713,0.978663,-0.593343,0.224924,0.153898,0.188105
ARGENTINA,ARGENTINA,2013-12-29,nb,5,0.75,hostvector,alt,1.0,0.3,0.427918,1e-06,0.71993,0.841474,0.125098,0.33531,0.166396
ARGENTINA,ARGENTINA,2013-12-29,nb,5,0.75,seir,central,1.0,0.3,0.427918,1.399504,1.300018,-0.570359,0.217908,0.271539,0.167088
ARGENTINA,ARGENTINA,2013-12-29,nb,5,0.75,seir,alt,1.0,0.3,0.427918,1.381577,1.973859,-0.682044,0.319813,0.330873,0.239171
ARGENTINA,ARGENTINA,2013-12-29,nb,5,0.75,hostvector_tempmort,central,1.0,0.3,0.427918,1.182922,0.882854,-0.636772,0.221848,0.109193,0.169545
ARGENTINA,ARGENTINA,2013-12-29,nb,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.427918,0.0,0.69997,0.85331,0.12132,0.339615,0.163941
ARGENTINA,ARGENTINA,2013-12-29,nb,7,1.0,hostvector,central,1.0,0.3,0.427918,3.201394,2.807013,-0.585617,0.362638,0.382784,0.32916
ARGENTINA,ARGENTINA,2013-12-29,nb,7,1.0,hostvector,alt,1.0,0.3,0.427918,4.429754,3.630363,-0.979564,0.522343,0.44472,0.542309
ARGENTINA,ARGENTINA,2013-12-29,nb,7,1.0,seir,central,1.0,0.3,0.427918,0.113104,1.405988,-0.572601,0.156437,0.362397,0.205418
ARGENTINA,ARGENTINA,2013-12-29,nb,7,1.0,seir,alt,1.0,0.3,0.427918,1.188158,3.619051,-0.83303,0.28791,0.644421,0.837239
ARGENTINA,ARGENTINA,2013-12-29,nb,7,1.0,hostvector_tempmort,central,1.0,0.3,0.427918,3.3e-05,0.937776,-0.625347,0.151412,0.143007,0.059626
ARGENTINA,ARGENTINA,2013-12-29,nb,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.427918,4.235609,4.565776,-0.927445,0.598524,0.414104,0.652201
ARGENTINA,ARGENTINA,2013-12-29,nb,7,0.75,hostvector,central,1.0,0.3,0.427918,3.201405,3.353876,-0.585663,0.433062,0.38278,0.39343
ARGENTINA,ARGENTINA,2013-12-29,nb,7,0.75,hostvector,alt,1.0,0.3,0.427918,4.429729,4.335477,-0.979525,0.619194,0.444721,0.645615
ARGENTINA,ARGENTINA,2013-12-29,nb,7,0.75,seir,central,1.0,0.3,0.427918,0.112834,1.682093,-0.572587,0.18697,0.362362,0.24573
ARGENTINA,ARGENTINA,2013-12-29,nb,7,0.75,seir,alt,1.0,0.3,0.427918,1.191159,4.330292,-0.833,0.344144,0.645165,1.002748
ARGENTINA,ARGENTINA,2013-12-29,nb,7,0.75,hostvector_tempmort,central,1.0,0.3,0.427918,5.2e-05,1.127495,-0.625336,0.181139,0.14301,0.071661
ARGENTINA,ARGENTINA,2013-12-29,nb,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.427918,1.960093,2.432598,-1.035644,0.322526,0.232616,0.226335
ARGENTINA,ARGENTINA,2013-12-29,poisson,3,1.0,hostvector,central,1.0,0.3,0.427918,0.0,1.666264,0.470613,0.284872,0.253682,0.246869
ARGENTINA,ARGENTINA,2013-12-29,poisson,3,1.0,hostvector,alt,1.0,0.3,0.427918,0.0,1.690572,0.624055,0.306741,0.226235,0.224007
ARGENTINA,ARGENTINA,2013-12-29,poisson,3,1.0,seir,central,1.0,0.3,0.427918,0.0,1.44364,0.818791,0.269178,0.845183,0.704926
ARGENTINA,ARGENTINA,2013-12-29,poisson,3,1.0,seir,alt,1.0,0.3,0.427918,1.261499,1.835707,-0.197922,0.251606,0.426799,0.352621
ARGENTINA,ARGENTINA,2013-12-29,poisson,3,1.0,hostvector_tempmort,central,1.0,0.3,0.427918,0.0,1.794726,0.468418,0.303797,0.25426,0.266296
ARGENTINA,ARGENTINA,2013-12-29,poisson,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.427918,0.0,1.522615,0.621953,0.291331,0.226697,0.204294
ARGENTINA,ARGENTINA,2013-12-29,poisson,3,0.75,hostvector,central,1.0,0.3,0.427918,0.0,1.255679,0.470611,0.231556,0.253681,0.186815
ARGENTINA,ARGENTINA,2013-12-29,poisson,3,0.75,hostvector,alt,1.0,0.3,0.427918,0.0,2.943225,0.624056,0.518297,0.226235,0.391498
ARGENTINA,ARGENTINA,2013-12-29,poisson,3,0.75,seir,central,1.0,0.3,0.427918,0.0,2.154789,0.818824,0.419379,0.845202,1.079419
ARGENTINA,ARGENTINA,2013-12-29,poisson,3,0.75,seir,alt,1.0,0.3,0.427918,1.261587,2.179994,-0.197909,0.298583,0.426821,0.418453
ARGENTINA,ARGENTINA,2013-12-29,poisson,3,0.75,hostvector_tempmort,central,1.0,0.3,0.427918,0.0,2.275203,0.468391,0.383979,0.254255,0.337722
ARGENTINA,ARGENTINA,2013-12-29,poisson,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.427918,0.0,2.953021,0.621953,0.519535,0.226696,0.393489
ARGENTINA,ARGENTINA,2013-12-29,poisson,5,1.0,hostvector,central,1.0,0.3,0.427918,0.05255,0.35616,-0.662902,0.186282,0.050952,0.120823
ARGENTINA,ARGENTINA,2013-12-29,poisson,5,1.0,hostvector,alt,1.0,0.3,0.427918,0.0,,0.538375,,0.243209,
ARGENTINA,ARGENTINA,2013-12-29,poisson,5,1.0,seir,central,1.0,0.3,0.427918,0.069364,1.073964,-0.63705,0.248923,0.168358,0.075527
ARGENTINA,ARGENTINA,2013-12-29,poisson,5,1.0,seir,alt,1.0,0.3,0.427918,0.035455,0.899766,-0.676649,0.279843,0.21963,0.09074
ARGENTINA,ARGENTINA,2013-12-29,poisson,5,1.0,hostvector_tempmort,central,1.0,0.3,0.427918,0.0,1.044312,-0.634778,0.2787,0.051134,0.122228
ARGENTINA,ARGENTINA,2013-12-29,poisson,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.427918,0.0,0.685338,0.549221,0.308083,0.246029,0.126643
ARGENTINA,ARGENTINA,2013-12-29,poisson,5,0.75,hostvector,central,1.0,0.3,0.427918,0.049424,0.438793,-0.663598,0.222665,0.050824,0.143139
ARGENTINA,ARGENTINA,2013-12-29,poisson,5,0.75,hostvector,alt,1.0,0.3,0.427918,0.0,0.754392,0.538371,0.367562,0.243207,0.142803
ARGENTINA,ARGENTINA,2013-12-29,poisson,5,0.75,seir,central,1.0,0.3,0.427918,0.068174,1.29926,-0.637085,0.295907,0.168324,0.090138
ARGENTINA,ARGENTINA,2013-12-29,poisson,5,0.75,seir,alt,1.0,0.3,0.427918,0.03259,1.112769,-0.676794,0.332672,0.21948,0.108978
ARGENTINA,ARGENTINA,2013-12-29,poisson,5,0.75,hostvector_tempmort,central,1.0,0.3,0.427918,0.0,1.085603,-0.634777,0.305488,0.051135,0.143681
ARGENTINA,ARGENTINA,2013-12-29,poisson,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.427918,0.0,0.8245,0.549221,0.359807,0.246029,0.149465
ARGENTINA,ARGENTINA,2013-12-29,poisson,7,1.0,hostvector,central,1.0,0.3,0.427918,0.0,0.558156,-0.807695,0.209287,0.124804,0.02758
ARGENTINA,ARGENTINA,2013-12-29,poisson,7,1.0,hostvector,alt,1.0,0.3,0.427918,0.0,0.681225,-0.981878,0.26448,0.09478,0.026267
ARGENTINA,ARGENTINA,2013-12-29,poisson,7,1.0,seir,central,1.0,0.3,0.427918,0.0,2.647572,-0.74888,0.374234,0.303281,0.277441
ARGENTINA,ARGENTINA,2013-12-29,poisson,7,1.0,seir,alt,1.0,0.3,0.427918,0.0,2.143006,-0.8624,0.401013,0.380267,0.282597
ARGENTINA,ARGENTINA,2013-12-29,poisson,7,1.0,hostvector_tempmort,central,1.0,0.3,0.427918,0.0,2.230971,-0.788018,0.406624,0.125824,0.101319
ARGENTINA,ARGENTINA,2013-12-29,poisson,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.427918,0.0,2.300295,-0.960637,0.485523,0.095692,0.080292
ARGENTINA,ARGENTINA,2013-12-29,poisson,7,0.75,hostvector,central,1.0,0.3,0.427918,0.0,0.72141,-0.807671,0.249518,0.124805,0.035446
ARGENTINA,ARGENTINA,2013-12-29,poisson,7,0.75,hostvector,alt,1.0,0.3,0.427918,0.0,0.928262,-0.98171,0.323966,0.094784,0.034952
ARGENTINA,ARGENTINA,2013-12-29,poisson,7,0.75,seir,central,1.0,0.3,0.427918,0.0,3.239169,-0.74888,0.457582,0.303281,0.338923
ARGENTINA,ARGENTINA,2013-12-29,poisson,7,0.75,seir,alt,1.0,0.3,0.427918,0.0,1.775719,-0.862397,0.463466,0.380267,0.230194
ARGENTINA,ARGENTINA,2013-12-29,poisson,7,0.75,hostvector_tempmort,central,1.0,0.3,0.427918,0.0,1.321759,-0.788018,0.302759,0.125824,0.061671
ARGENTINA,ARGENTINA,2013-12-29,poisson,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.427918,0.0,3.249196,-0.960636,0.652296,0.095692,0.113386
BOLIVIA,CHUQUISACA,2016-11-20,nb,3,1.0,hostvector,central,1.0,0.3,2.055566,0.0,0.884031,0.084834,0.42712,0.347036,0.528215
BOLIVIA,CHUQUISACA,2016-11-20,nb,3,1.0,hostvector,alt,1.0,0.3,2.055566,2e-06,1.42813,0.32092,0.872441,0.362816,0.809047
BOLIVIA,CHUQUISACA,2016-11-20,nb,3,1.0,seir,central,1.0,0.3,2.055566,1.25111,0.989528,-0.49551,0.920158,5.341102,8.285015
BOLIVIA,CHUQUISACA,2016-11-20,nb,3,1.0,seir,alt,1.0,0.3,2.055566,1.430511,1.389272,-0.040828,1.208831,13.862879,28.009143
BOLIVIA,CHUQUISACA,2016-11-20,nb,3,1.0,hostvector_tempmort,central,1.0,0.3,2.055566,0.0,0.694991,0.109843,0.534561,0.392456,0.432212
BOLIVIA,CHUQUISACA,2016-11-20,nb,3,1.0,hostvector_tempmort,alt,1.0,0.3,2.055566,0.0,0.94756,0.322281,0.653965,0.396062,0.615872
BOLIVIA,CHUQUISACA,2016-11-20,nb,3,0.75,hostvector,central,1.0,0.3,2.055566,1e-06,1.09529,0.084749,0.515451,0.347015,0.654883
BOLIVIA,CHUQUISACA,2016-11-20,nb,3,0.75,hostvector,alt,1.0,0.3,2.055566,0.0,1.10151,0.320964,0.88087,0.362827,0.645279
BOLIVIA,CHUQUISACA,2016-11-20,nb,3,0.75,seir,central,1.0,0.3,2.055566,1.251107,1.191549,-0.495549,1.108021,5.340909,9.976117
BOLIVIA,CHUQUISACA,2016-11-20,nb,3,0.75,seir,alt,1.0,0.3,2.055566,1.429297,1.672672,-0.039328,1.45547,13.84893,33.688449
BOLIVIA,CHUQUISACA,2016-11-20,nb,3,0.75,hostvector_tempmort,central,1.0,0.3,2.055566,0.0,0.749935,0.109755,0.618569,0.392431,0.473224
BOLIVIA,CHUQUISACA,2016-11-20,nb,3,0.75,hostvector_tempmort,alt,1.0,0.3,2.055566,0.0,1.518239,0.322293,0.934738,0.396065,0.940764
BOLIVIA,CHUQUISACA,2016-11-20,nb,5,1.0,hostvector,central,1.0,0.3,2.055566,8e-06,0.845354,0.076976,0.651666,0.349596,0.53989
BOLIVIA,CHUQUISACA,2016-11-20,nb,5,1.0,hostvector,alt,1.0,0.3,2.055566,4e-05,1.070783,0.156442,1.365432,0.328894,0.641907
BOLIVIA,CHUQUISACA,2016-11-20,nb,5,1.0,seir,central,1.0,0.3,2.055566,0.937556,1.343404,-5.408042,3.439013,0.027206,0.145186
BOLIVIA,CHUQUISACA,2016-11-20,nb,5,1.0,seir,alt,1.0,0.3,2.055566,0.527802,1.486416,-7.586757,2.942934,0.002061,0.010185
BOLIVIA,CHUQUISACA,2016-11-20,nb,5,1.0,hostvector_tempmort,central,1.0,0.3,2.055566,2e-06,0.808184,0.090368,0.843718,0.39244,0.516259
BOLIVIA,CHUQUISACA,2016-11-20,nb,5,1.0,hostvector_tempmort,alt,1.0,0.3,2.055566,2e-06,0.98524,0.183372,1.334657,0.367065,0.6441
BOLIVIA,CHUQUISACA,2016-11-20,nb,5,0.75,hostvector,central,1.0,0.3,2.055566,2e-06,1.021348,0.076868,0.784886,0.349559,0.651903
BOLIVIA,CHUQUISACA,2016-11-20,nb,5,0.75,hostvector,alt,1.0,0.3,2.055566,0.000128,1.29155,0.156395,1.644426,0.328933,0.774484
BOLIVIA,CHUQUISACA,2016-11-20,nb,5,0.75,seir,central,1.0,0.3,2.055566,0.937492,1.617636,-5.407666,4.141254,0.027212,0.17487
BOLIVIA,CHUQUISACA,2016-11-20,nb,5,0.75,seir,alt,1.0,0.3,2.055566,0.527696,1.789874,-7.586984,3.543683,0.00206,0.012259
BOLIVIA,CHUQUISACA,2016-11-20,nb,5,0.75,hostvector_tempmort,central,1.0,0.3,2.055566,2e-06,0.965283,0.090178,1.014332,0.392374,0.617733
BOLIVIA,CHUQUISACA,2016-11-20,nb,5,0.75,hostvector_tempmort,alt,1.0,0.3,2.055566,2.1e-05,1.190733,0.183132,1.607729,0.366997,0.777263
BOLIVIA,CHUQUISACA,2016-11-20,nb,7,1.0,hostvector,central,1.0,0.3,2.055566,0.0,0.514136,-1.621054,2.873158,0.074013,0.237505
BOLIVIA,CHUQUISACA,2016-11-20,nb,7,1.0,hostvector,alt,1.0,0.3,2.055566,0.0,0.031553,-2.79225,3.495966,0.022498,0.071679
BOLIVIA,CHUQUISACA,2016-11-20,nb,7,1.0,seir,central,1.0,0.3,2.055566,0.0,1.538417,-3.122831,3.845059,0.045006,0.276542
BOLIVIA,CHUQUISACA,2016-11-20,nb,7,1.0,seir,alt,1.0,0.3,2.055566,0.0,0.930896,-5.789779,4.411773,0.005205,0.027425
BOLIVIA,CHUQUISACA,2016-11-20,nb,7,1.0,hostvector_tempmort,central,1.0,0.3,2.055566,0.0,0.786212,-0.970648,2.606142,0.148287,0.523821
BOLIVIA,CHUQUISACA,2016-11-20,nb,7,1.0,hostvector_tempmort,alt,1.0,0.3,2.055566,0.0,0.411522,-2.489367,3.304737,0.032189,0.108535
BOLIVIA,CHUQUISACA,2016-11-20,nb,7,0.75,hostvector,central,1.0,0.3,2.055566,0.0,0.802318,-1.621383,3.742905,0.073991,0.330685
BOLIVIA,CHUQUISACA,2016-11-20,nb,7,0.75,hostvector,alt,1.0,0.3,2.055566,0.0,0.625387,-2.792552,4.570397,0.022492,0.106473
BOLIVIA,CHUQUISACA,2016-11-20,nb,7,0.75,seir,central,1.0,0.3,2.055566,0.0,1.735566,-3.122809,4.355857,0.045007,0.31118
BOLIVIA,CHUQUISACA,2016-11-20,nb,7,0.75,seir,alt,1.0,0.3,2.055566,0.0,1.804624,-5.789968,6.53299,0.005205,0.045749
BOLIVIA,CHUQUISACA,2016-11-20,nb,7,0.75,hostvector_tempmort,central,1.0,0.3,2.055566,0.0,1.514057,-0.970488,4.262221,0.148309,0.953015
BOLIVIA,CHUQUISACA,2016-11-20,nb,7,0.75,hostvector_tempmort,alt,1.0,0.3,2.055566,0.0,1.69583,-2.489279,5.986215,0.032192,0.262443
BOLIVIA,CHUQUISACA,2016-11-20,poisson,3,1.0,hostvector,central,1.0,0.3,2.055566,0.0,0.280832,-1.864954,1.011235,0.088763,0.073211
BOLIVIA,CHUQUISACA,2016-11-20,poisson,3,1.0,hostvector,alt,1.0,0.3,2.055566,0.0,0.139421,-1.579149,0.996581,0.095145,0.070132
BOLIVIA,CHUQUISACA,2016-11-20,poisson,3,1.0,seir,central,1.0,0.3,2.055566,0.0,0.996691,-2.045684,1.502347,0.182313,0.323668
BOLIVIA,CHUQUISACA,2016-11-20,poisson,3,1.0,seir,alt,1.0,0.3,2.055566,0.0,0.029965,-1.320769,1.998576,0.406443,0.608946
BOLIVIA,CHUQUISACA,2016-11-20,poisson,3,1.0,hostvector_tempmort,central,1.0,0.3,2.055566,0.0,0.811742,-1.824672,1.075485,0.099193,0.135515
BOLIVIA,CHUQUISACA,2016-11-20,poisson,3,1.0,hostvector_tempmort,alt,1.0,0.3,2.055566,0.0,1.070896,-1.573159,1.088456,0.102403,0.180326
BOLIVIA,CHUQUISACA,2016-11-20,poisson,3,0.75,hostvector,central,1.0,0.3,2.055566,0.0,0.803935,-1.86512,1.249643,0.088752,0.130674
BOLIVIA,CHUQUISACA,2016-11-20,poisson,3,0.75,hostvector,alt,1.0,0.3,2.055566,0.0,0.592048,-1.580735,1.214144,0.095034,0.11793
BOLIVIA,CHUQUISACA,2016-11-20,poisson,3,0.75,seir,central,1.0,0.3,2.055566,0.0,1.455498,-2.045674,1.855327,0.182314,0.442335
BOLIVIA,CHUQUISACA,2016-11-20,poisson,3,0.75,seir,alt,1.0,0.3,2.055566,0.0,0.010902,-1.320756,1.772759,0.406447,0.532248
BOLIVIA,CHUQUISACA,2016-11-20,poisson,3,0.75,hostvector_tempmort,central,1.0,0.3,2.055566,0.0,1.185782,-1.824676,1.340577,0.099193,0.188021
BOLIVIA,CHUQUISACA,2016-11-20,poisson,3,0.75,hostvector_tempmort,alt,1.0,0.3,2.055566,0.0,0.954375,-1.573159,1.24612,0.102403,0.170505
BOLIVIA,CHUQUISACA,2016-11-20,poisson,5,1.0,hostvector,central,1.0,0.3,2.055566,1e-06,0.868409,-5.193467,2.344425,0.002517,0.00777
BOLIVIA,CHUQUISACA,2016-11-20,poisson,5,1.0,hostvector,alt,1.0,0.3,2.055566,0.0,0.839002,-6.621127,2.545275,0.000578,0.001716
BOLIVIA,CHUQUISACA,2016-11-20,poisson,5,1.0,seir,central,1.0,0.3,2.055566,0.0,1.088752,-4.953644,3.090929,0.007316,0.029735
BOLIVIA,CHUQUISACA,2016-11-20,poisson,5,1.0,seir,alt,1.0,0.3,2.055566,0.0,0.466105,-5.81247,2.985232,0.004204,0.012983
BOLIVIA,CHUQUISACA,2016-11-20,poisson,5,1.0,hostvector_tempmort,central,1.0,0.3,2.055566,1.1e-05,0.851777,-4.343919,2.284293,0.006139,0.018494
BOLIVIA,CHUQUISACA,2016-11-20,poisson,5,1.0,hostvector_tempmort,alt,1.0,0.3,2.055566,0.0,1.072581,-5.673069,2.534021,0.001525,0.004834
BOLIVIA,CHUQUISACA,2016-11-20,poisson,5,0.75,hostvector,central,1.0,0.3,2.055566,0.0,1.049142,-5.193785,2.802749,0.002516,0.009327
BOLIVIA,CHUQUISACA,2016-11-20,poisson,5,0.75,hostvector,alt,1.0,0.3,2.055566,0.0,1.268364,-6.622203,3.042119,0.000577,0.002227
BOLIVIA,CHUQUISACA,2016-11-20,poisson,5,0.75,seir,central,1.0,0.3,2.055566,1e-06,1.308171,-4.954098,3.695541,0.007312,0.035615
BOLIVIA,CHUQUISACA,2016-11-20,poisson,5,0.75,seir,alt,1.0,0.3,2.055566,0.0,1.512072,-5.812563,3.586984,0.004204,0.019969
BOLIVIA,CHUQUISACA,2016-11-20,poisson,5,0.75,hostvector_tempmort,central,1.0,0.3,2.055566,1.9e-05,1.018082,-4.343696,2.730461,0.00614,0.02211
BOLIVIA,CHUQUISACA,2016-11-20,poisson,5,0.75,hostvector_tempmort,alt,1.0,0.3,2.055566,0.0,1.281898,-5.672774,3.028999,0.001525,0.005777
BOLIVIA,CHUQUISACA,2016-11-20,poisson,7,1.0,hostvector,central,1.0,0.3,2.055566,0.011096,0.002755,2.785752,0.263606,4.20906,1.202749
BOLIVIA,CHUQUISACA,2016-11-20,poisson,7,1.0,hostvector,alt,1.0,0.3,2.055566,0.012608,0.015145,2.548147,0.059155,2.999084,0.688611
